Lead_ID,smiles,WCS,max_tanimoto_similarity,novelty_status
Pgp-Lead-139,O=c1c(Sc2ccc3ccccc3c2)coc2c1c(O)cc1occ(-c3ccc4ccccc4c3)c(=O)c12,0.6919355073972518,0.543859649122807,High Novelty
Pgp-Lead-140,O=c1c(SSc2ccccc2)coc2c1c(O)cc1occ(-c3ccccc3)c(=O)c12,0.689501620995085,0.5849056603773585,High Novelty
Pgp-Lead-141,O=c1c(-c2ccccc2)coc2c1c(O)cc1occ(SSc3ccccc3)c(=O)c12,0.689501620995085,0.5849056603773585,High Novelty
Pgp-Lead-142,Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1cc(-c2ccc(F)c(-n3c4ccccc4c(=O)c4cc(C)cc(C)c43)c2)ccc1F,0.6882517000505153,0.45614035087719296,High Novelty
Pgp-Lead-143,CCC(=O)c1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c(C(=O)CC)coc6c5c4=O)c(=O)c32)c1=O,0.688010596083175,0.56,High Novelty
Pgp-Lead-144,CCC(=O)c1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ(C(=O)CC)c(=O)c65)c4=O)coc3c2c1=O,0.688010596083175,0.56,High Novelty
Pgp-Lead-145,CCC(=O)c1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ(C(=O)CC)c(=O)c65)c4=O)c(=O)c32)c1=O,0.688010596083175,0.56,High Novelty
Pgp-Lead-146,COc1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c(OC)coc6c5c4=O)c(=O)c32)c1=O,0.6875254773996231,0.7111111111111111,Analogue/Derivative
Pgp-Lead-147,COc1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ(OC)c(=O)c65)c4=O)coc3c2c1=O,0.6875254773996231,0.7111111111111111,Analogue/Derivative
Pgp-Lead-148,COc1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ(OC)c(=O)c65)c4=O)c(=O)c32)c1=O,0.6875254773996231,0.7111111111111111,Analogue/Derivative
Pgp-Lead-149,Cc1ccccc1-c1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ(-c7ccccc7C)c(=O)c65)c4=O)coc3c2c1=O,0.6873813042206658,0.6666666666666666,High Novelty
Pgp-Lead-150,Cc1ccccc1-c1coc2c(c(O)cc3occ(-c4ccccc4C)c(=O)c32)c1=O,0.6873813042206658,0.6666666666666666,High Novelty
Pgp-Lead-151,Cc1ccccc1-c1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c(-c7ccccc7C)coc6c5c4=O)c(=O)c32)c1=O,0.6873813042206658,0.6666666666666666,High Novelty
Pgp-Lead-152,Cc1ccccc1-c1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ(-c7ccccc7C)c(=O)c65)c4=O)c(=O)c32)c1=O,0.6873813042206658,0.6666666666666666,High Novelty
Pgp-Lead-153,O=c1c(-c2cnc3ccccc3c2)coc2c1c(O)cc1occ(-c3coc4cc(O)c5c(=O)c(-c6cnc7ccccc7c6)coc5c4c3=O)c(=O)c12,0.6867567720192136,0.5660377358490566,High Novelty
Pgp-Lead-154,O=c1c(-c2coc3c(c(O)cc4occ(-c5cnc6ccccc6c5)c(=O)c43)c2=O)coc2c1c(O)cc1occ(-c3cnc4ccccc4c3)c(=O)c12,0.6867567720192136,0.5660377358490566,High Novelty
Pgp-Lead-155,O=c1c(-c2coc3cc(O)c4c(=O)c(-c5cnc6ccccc6c5)coc4c3c2=O)coc2c1c(O)cc1occ(-c3cnc4ccccc4c3)c(=O)c12,0.6867567720192136,0.5660377358490566,High Novelty
Pgp-Lead-156,O=c1c(-c2cnc3ccccc3c2)coc2c1c(O)cc1occ(-c3cnc4ccccc4c3)c(=O)c12,0.6867567720192136,0.5660377358490566,High Novelty
Pgp-Lead-157,Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1cccc(-c2cccc(-n3c4ccccc4c(=O)c4cc(C)cc(C)c43)c2)c1,0.6865859696489092,0.4727272727272727,High Novelty
Pgp-Lead-158,Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1n[nH]c(-n2c3ccccc3c(=O)c3cc(C)cc(C)c32)n1,0.6865639208802097,0.45,High Novelty
Pgp-Lead-159,O=c1c(Sc2ccc(Cl)cc2)coc2c1c(O)cc1occ(-c3ccc(Cl)cc3)c(=O)c12,0.686130948576932,0.5740740740740741,High Novelty
Pgp-Lead-160,O=c1c(-c2ccc(Cl)cc2)coc2c1c(O)cc1occ(Sc3ccc(Cl)cc3)c(=O)c12,0.686130948576932,0.5740740740740741,High Novelty
Pgp-Lead-161,O=c1c(-c2ccc(Cl)cc2)coc2c1c(O)cc1occ(SSc3ccc(Cl)cc3)c(=O)c12,0.6859766687561804,0.5636363636363636,High Novelty
Pgp-Lead-162,O=c1c(SSc2ccc(Cl)cc2)coc2c1c(O)cc1occ(-c3ccc(Cl)cc3)c(=O)c12,0.6859766687561804,0.5636363636363636,High Novelty
Pgp-Lead-163,Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c(=O)c4cc(C)cc(C)c43)cc2O)c(O)c1,0.6846365366486894,0.46551724137931033,High Novelty
Pgp-Lead-164,CC1(C)CC[C@]2(c3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6814587344282658,0.7051282051282052,Analogue/Derivative
Pgp-Lead-165,O=c1c(-c2ccncc2)coc2c1c(O)cc1occ(-c3coc4cc(O)c5c(=O)c(-c6ccncc6)coc5c4c3=O)c(=O)c12,0.6810550903940729,0.6521739130434783,High Novelty
Pgp-Lead-166,O=c1c(-c2coc3c(c(O)cc4occ(-c5ccncc5)c(=O)c43)c2=O)coc2c1c(O)cc1occ(-c3ccncc3)c(=O)c12,0.6810550903940729,0.6521739130434783,High Novelty
Pgp-Lead-167,O=c1c(-c2coc3cc(O)c4c(=O)c(-c5ccncc5)coc4c3c2=O)coc2c1c(O)cc1occ(-c3ccncc3)c(=O)c12,0.6810550903940729,0.6521739130434783,High Novelty
Pgp-Lead-168,CCCCC1OC(=O)c2cc(-c3coc4c(c(O)cc5occ(-c6ccc7c(c6)C(=O)OC7CCCC)c(=O)c54)c3=O)ccc21,0.6809475368810258,0.5689655172413793,High Novelty
Pgp-Lead-169,O=c1c(-c2ccc(F)cc2)coc2c1c(O)cc1occ(SSc3ccc(F)cc3)c(=O)c12,0.6806691445693682,0.5636363636363636,High Novelty
Pgp-Lead-170,O=c1c(SSc2ccc(F)cc2)coc2c1c(O)cc1occ(-c3ccc(F)cc3)c(=O)c12,0.6806691445693682,0.5636363636363636,High Novelty
Pgp-Lead-171,CC1(C)CC[C@]2(C3(c4ccccc4)N=N3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6805068722234722,0.6707317073170732,High Novelty
Pgp-Lead-172,CC1(C)CC[C@]2(c3cccnc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6804003462161726,0.6309523809523809,High Novelty
Pgp-Lead-173,O=c1c(-c2ccncc2)coc2c1c(O)cc1occ(-c3ccncc3)c(=O)c12,0.6773974213492303,0.6666666666666666,High Novelty
Pgp-Lead-174,O=c1c(-c2coc3c(c(O)cc4occ(-c5ccc6ccccc6c5)c(=O)c43)c2=O)coc2c1c(O)cc1occ(-c3ccc4ccccc4c3)c(=O)c12,0.6769928678088906,0.6595744680851063,High Novelty
Pgp-Lead-175,O=c1c(-c2coc3cc(O)c4c(=O)c(-c5ccc6ccccc6c5)coc4c3c2=O)coc2c1c(O)cc1occ(-c3ccc4ccccc4c3)c(=O)c12,0.6769928678088906,0.6595744680851063,High Novelty
Pgp-Lead-176,O=c1c(-c2ccc3ccccc3c2)coc2c1c(O)cc1occ(-c3ccc4ccccc4c3)c(=O)c12,0.6769928678088906,0.6595744680851063,High Novelty
Pgp-Lead-177,O=c1c(-c2ccc3ccccc3c2)coc2c1c(O)cc1occ(-c3coc4cc(O)c5c(=O)c(-c6ccc7ccccc7c6)coc5c4c3=O)c(=O)c12,0.6769928678088906,0.6595744680851063,High Novelty
Pgp-Lead-178,Cc1cccc([C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)c1,0.6769622249046285,0.6309523809523809,High Novelty
Pgp-Lead-179,O=c1cc(-c2coc3c(c(O)cc4occ(-c5cc(=O)c6ccccc6o5)c(=O)c43)c2=O)oc2ccccc12,0.6764105563660309,0.5283018867924528,High Novelty
Pgp-Lead-180,O=c1cc(-c2coc3cc(O)c4c(=O)c(-c5coc6c(c(O)cc7occ(-c8cc(=O)c9ccccc9o8)c(=O)c76)c5=O)coc4c3c2=O)oc2ccccc12,0.6764105563660309,0.5283018867924528,High Novelty
Pgp-Lead-181,O=c1cc(-c2coc3c(c(O)cc4occ(-c5coc6cc(O)c7c(=O)c(-c8cc(=O)c9ccccc9o8)coc7c6c5=O)c(=O)c43)c2=O)oc2ccccc12,0.6764105563660309,0.5283018867924528,High Novelty
Pgp-Lead-182,O=c1cc(-c2coc3c(c(O)cc4occ(-c5coc6c(c(O)cc7occ(-c8cc(=O)c9ccccc9o8)c(=O)c76)c5=O)c(=O)c43)c2=O)oc2ccccc12,0.6764105563660309,0.5283018867924528,High Novelty
Pgp-Lead-183,CN(C)c1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ(N(C)C)c(=O)c65)c4=O)coc3c2c1=O,0.676399389403934,0.5957446808510638,High Novelty
Pgp-Lead-184,CN(C)c1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ(N(C)C)c(=O)c65)c4=O)c(=O)c32)c1=O,0.676399389403934,0.5957446808510638,High Novelty
Pgp-Lead-185,CN(C)c1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c(N(C)C)coc6c5c4=O)c(=O)c32)c1=O,0.676399389403934,0.5957446808510638,High Novelty
Pgp-Lead-186,O=c1c(Sc2ccc(F)cc2)coc2c1c(O)cc1occ(-c3ccc(F)cc3)c(=O)c12,0.6735582106516144,0.5740740740740741,High Novelty
Pgp-Lead-187,O=c1c(-c2ccc(F)cc2)coc2c1c(O)cc1occ(Sc3ccc(F)cc3)c(=O)c12,0.6735582106516144,0.5740740740740741,High Novelty
Pgp-Lead-188,Cc1cccc(-c2coc3cc(O)c4c(=O)c(-c5coc6c(c(O)cc7occ(-c8cccc(C)c8)c(=O)c76)c5=O)coc4c3c2=O)c1,0.6732069660559172,1.0,Analogue/Derivative
Pgp-Lead-189,Cc1cccc(-c2coc3c(c(O)cc4occ(-c5coc6c(c(O)cc7occ(-c8cccc(C)c8)c(=O)c76)c5=O)c(=O)c43)c2=O)c1,0.6732069660559172,1.0,Analogue/Derivative
Pgp-Lead-190,Cc1cccc(-c2coc3c(c(O)cc4occ(-c5cccc(C)c5)c(=O)c43)c2=O)c1,0.6732069660559172,1.0,Analogue/Derivative
Pgp-Lead-191,Cc1cccc(-c2coc3c(c(O)cc4occ(-c5coc6cc(O)c7c(=O)c(-c8cccc(C)c8)coc7c6c5=O)c(=O)c43)c2=O)c1,0.6732069660559172,1.0,Analogue/Derivative
Pgp-Lead-192,Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccc(-n2c3ccccc3c(=O)c3cc(C)cc(C)c32)c(O)c1,0.6725168219139677,0.4576271186440678,High Novelty
Pgp-Lead-193,Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1n[nH]c(-c2nc(-n3c4ccccc4c(=O)c4cc(C)cc(C)c43)n[nH]2)n1,0.6719145303218498,0.4576271186440678,High Novelty
Pgp-Lead-194,CC1(C)CC[C@]2(C(=O)CC[C@H]3CCCCO3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6717919914064125,0.6363636363636364,High Novelty
Pgp-Lead-195,CC1(C)CC[C@]2(C(=O)CC[C@@H]3CCCCO3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6717919914064125,0.6363636363636364,High Novelty
Pgp-Lead-196,O=c1c(-c2cncc(Br)c2)coc2c1c(O)cc1occ(-c3cncc(Br)c3)c(=O)c12,0.6709465149669014,0.56,High Novelty
Pgp-Lead-197,Cc1c(C)c2ccc(-c3coc4c(c(O)cc5occ(-c6ccc7c(C)c(C)c(=O)oc7c6)c(=O)c54)c3=O)cc2oc1=O,0.6700984916264798,0.6274509803921569,High Novelty
Pgp-Lead-198,O=c1c(-c2c3ccccc3cc3ccccc23)coc2c1c(O)cc1occ(-c3c4ccccc4cc4ccccc34)c(=O)c12,0.6673195874785712,0.56,High Novelty
Pgp-Lead-199,CC(C)(O)c1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ(C(C)(C)O)c(=O)c65)c4=O)c(=O)c32)c1=O,0.666380919558121,0.5833333333333334,High Novelty
Pgp-Lead-200,CC(C)(O)c1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c(C(C)(C)O)coc6c5c4=O)c(=O)c32)c1=O,0.666380919558121,0.5833333333333334,High Novelty
Pgp-Lead-201,CC(C)(O)c1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ(C(C)(C)O)c(=O)c65)c4=O)coc3c2c1=O,0.666380919558121,0.5833333333333334,High Novelty
Pgp-Lead-202,O=c1c(-c2coc3cc(O)c4c(=O)c(-c5coc6c(c(O)cc7occ(-c8coc9ccccc9c8=O)c(=O)c76)c5=O)coc4c3c2=O)coc2ccccc12,0.6649225655145854,0.6086956521739131,High Novelty
Pgp-Lead-203,O=c1c(-c2coc3c(c(O)cc4occ(-c5coc6ccccc6c5=O)c(=O)c43)c2=O)coc2ccccc12,0.6649225655145854,0.6086956521739131,High Novelty
Pgp-Lead-204,O=c1c(-c2coc3c(c(O)cc4occ(-c5coc6cc(O)c7c(=O)c(-c8coc9ccccc9c8=O)coc7c6c5=O)c(=O)c43)c2=O)coc2ccccc12,0.6649225655145854,0.6086956521739131,High Novelty
Pgp-Lead-205,O=c1c(-c2coc3c(c(O)cc4occ(-c5coc6c(c(O)cc7occ(-c8coc9ccccc9c8=O)c(=O)c76)c5=O)c(=O)c43)c2=O)coc2ccccc12,0.6649225655145854,0.6086956521739131,High Novelty
Pgp-Lead-206,O=c1c(-c2cccnc2)coc2c1c(O)cc1occ(-c3cccnc3)c(=O)c12,0.6611100731558064,0.6595744680851063,High Novelty
Pgp-Lead-207,O=c1c(-c2cccnc2)coc2c1c(O)cc1occ(-c3coc4cc(O)c5c(=O)c(-c6cccnc6)coc5c4c3=O)c(=O)c12,0.6611100731558064,0.6595744680851063,High Novelty
Pgp-Lead-208,O=c1c(-c2coc3c(c(O)cc4occ(-c5cccnc5)c(=O)c43)c2=O)coc2c1c(O)cc1occ(-c3cccnc3)c(=O)c12,0.6611100731558064,0.6595744680851063,High Novelty
Pgp-Lead-209,O=c1c(-c2coc3cc(O)c4c(=O)c(-c5cccnc5)coc4c3c2=O)coc2c1c(O)cc1occ(-c3cccnc3)c(=O)c12,0.6611100731558064,0.6595744680851063,High Novelty
Pgp-Lead-210,O=c1c(-c2coc3cc(O)c4c(=O)c(-c5ccc(Cl)cc5)coc4c3c2=O)coc2c1c(O)cc1occ(-c3ccc(Cl)cc3)c(=O)c12,0.6597986111652347,0.6888888888888889,High Novelty
Pgp-Lead-211,O=c1c(-c2ccc(Cl)cc2)coc2c1c(O)cc1occ(-c3coc4cc(O)c5c(=O)c(-c6ccc(Cl)cc6)coc5c4c3=O)c(=O)c12,0.6597986111652347,0.6888888888888889,High Novelty
Pgp-Lead-212,O=c1c(-c2coc3c(c(O)cc4occ(-c5ccc(Cl)cc5)c(=O)c43)c2=O)coc2c1c(O)cc1occ(-c3ccc(Cl)cc3)c(=O)c12,0.6597986111652347,0.6888888888888889,High Novelty
Pgp-Lead-213,CC(C)Cc1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c(CC(C)C)coc6c5c4=O)c(=O)c32)c1=O,0.6559737546148348,0.56,High Novelty
Pgp-Lead-214,CC(C)Cc1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ(CC(C)C)c(=O)c65)c4=O)c(=O)c32)c1=O,0.6559737546148348,0.56,High Novelty
Pgp-Lead-215,CC(C)Cc1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ(CC(C)C)c(=O)c65)c4=O)coc3c2c1=O,0.6559737546148348,0.56,High Novelty
Pgp-Lead-216,O=c1c(-c2coc3cc(O)c4c(=O)c(-c5ccccc5)coc4c3c2=O)coc2c1c(O)cc1occ(-c3ccccc3)c(=O)c12,0.6552057885815897,0.7380952380952381,Analogue/Derivative
Pgp-Lead-217,O=c1c(-c2ccccc2)coc2c1c(O)cc1occ(-c3ccccc3)c(=O)c12,0.6552057885815897,0.7380952380952381,Analogue/Derivative
Pgp-Lead-218,O=c1c(-c2ccccc2)coc2c1c(O)cc1occ(-c3coc4cc(O)c5c(=O)c(-c6ccccc6)coc5c4c3=O)c(=O)c12,0.6552057885815897,0.7380952380952381,Analogue/Derivative
Pgp-Lead-219,O=c1c(-c2coc3c(c(O)cc4occ(-c5ccccc5)c(=O)c43)c2=O)coc2c1c(O)cc1occ(-c3ccccc3)c(=O)c12,0.6552057885815897,0.7380952380952381,Analogue/Derivative
Pgp-Lead-220,O=c1c(-c2cccc(F)c2)coc2c1c(O)cc1occ(-c3coc4cc(O)c5c(=O)c(-c6cccc(F)c6)coc5c4c3=O)c(=O)c12,0.653398170490429,0.7333333333333333,Analogue/Derivative
Pgp-Lead-221,O=c1c(-c2coc3c(c(O)cc4occ(-c5cccc(F)c5)c(=O)c43)c2=O)coc2c1c(O)cc1occ(-c3cccc(F)c3)c(=O)c12,0.653398170490429,0.7333333333333333,Analogue/Derivative
Pgp-Lead-222,O=c1c(-c2cccc(F)c2)coc2c1c(O)cc1occ(-c3cccc(F)c3)c(=O)c12,0.653398170490429,0.7333333333333333,Analogue/Derivative
Pgp-Lead-223,O=c1c(-c2coc3cc(O)c4c(=O)c(-c5cccc(F)c5)coc4c3c2=O)coc2c1c(O)cc1occ(-c3cccc(F)c3)c(=O)c12,0.653398170490429,0.7333333333333333,Analogue/Derivative
Pgp-Lead-224,O=c1c(-c2ccc(F)cc2)coc2c1c(O)cc1occ(-c3coc4cc(O)c5c(=O)c(-c6ccc(F)cc6)coc5c4c3=O)c(=O)c12,0.6532083068276444,0.6888888888888889,High Novelty
Pgp-Lead-225,O=c1c(-c2coc3c(c(O)cc4occ(-c5ccc(F)cc5)c(=O)c43)c2=O)coc2c1c(O)cc1occ(-c3ccc(F)cc3)c(=O)c12,0.6532083068276444,0.6888888888888889,High Novelty
Pgp-Lead-226,O=c1c(-c2coc3cc(O)c4c(=O)c(-c5ccc(F)cc5)coc4c3c2=O)coc2c1c(O)cc1occ(-c3ccc(F)cc3)c(=O)c12,0.6532083068276444,0.6888888888888889,High Novelty
Pgp-Lead-227,CC(C)c1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ(C(C)C)c(=O)c65)c4=O)c(=O)c32)c1=O,0.6528660942854745,0.5957446808510638,High Novelty
Pgp-Lead-228,CC(C)c1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c(C(C)C)coc6c5c4=O)c(=O)c32)c1=O,0.6528660942854745,0.5957446808510638,High Novelty
Pgp-Lead-229,CC(C)c1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ(C(C)C)c(=O)c65)c4=O)coc3c2c1=O,0.6528660942854745,0.5957446808510638,High Novelty
Pgp-Lead-230,CCc1coc2cc(O)c3c(=O)c(-c4coc5c(c(O)cc6occ(CC)c(=O)c65)c4=O)coc3c2c1=O,0.6509124341566408,0.6086956521739131,High Novelty
Pgp-Lead-231,CCc1coc2c(c(O)cc3occ(-c4coc5c(c(O)cc6occ(CC)c(=O)c65)c4=O)c(=O)c32)c1=O,0.6509124341566408,0.6086956521739131,High Novelty
Pgp-Lead-232,CCc1coc2c(c(O)cc3occ(-c4coc5cc(O)c6c(=O)c(CC)coc6c5c4=O)c(=O)c32)c1=O,0.6509124341566408,0.6086956521739131,High Novelty
Pgp-Lead-233,Cc1cc(C)c2c(c1)c(=O)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c(=O)c4cc(C)cc(C)c43)c(O)c2)cc1O,0.6507450510623785,0.46551724137931033,High Novelty
Pgp-Lead-234,O=c1c(-c2ccc(Cl)cc2)coc2c1c(O)cc1occ(-c3ccc(Cl)cc3)c(=O)c12,0.6502405395021689,0.7045454545454546,Analogue/Derivative
Pgp-Lead-235,CC1(C)CC[C@]2(c3ccncc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6495140690008805,0.6419753086419753,High Novelty
Pgp-Lead-236,O=c1c(-c2ccccc2Cl)coc2c1c(O)cc1occ(-c3coc4cc(O)c5c(=O)c(-c6ccccc6Cl)coc5c4c3=O)c(=O)c12,0.6472156301400882,0.5957446808510638,High Novelty
Pgp-Lead-237,O=c1c(-c2coc3c(c(O)cc4occ(-c5ccccc5Cl)c(=O)c43)c2=O)coc2c1c(O)cc1occ(-c3ccccc3Cl)c(=O)c12,0.6472156301400882,0.5957446808510638,High Novelty
Pgp-Lead-238,O=c1c(-c2coc3cc(O)c4c(=O)c(-c5ccccc5Cl)coc4c3c2=O)coc2c1c(O)cc1occ(-c3ccccc3Cl)c(=O)c12,0.6472156301400882,0.5957446808510638,High Novelty
Pgp-Lead-239,O=c1c(-c2ccccc2Cl)coc2c1c(O)cc1occ(-c3ccccc3Cl)c(=O)c12,0.6472156301400882,0.5957446808510638,High Novelty
Pgp-Lead-240,CCCCCC(=O)N(C)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,0.6460521909716623,0.6436781609195402,High Novelty
Pgp-Lead-241,O=c1c(-c2ccc(F)cc2)coc2c1c(O)cc1occ(-c3ccc(F)cc3)c(=O)c12,0.6451268517335089,0.7045454545454546,Analogue/Derivative
Pgp-Lead-242,CC1(C)CC[C@]2(C(=O)[C@@H]3CCCCO3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6425320657560808,0.6588235294117647,High Novelty
Pgp-Lead-243,CC1(C)CC[C@]2(C(=O)[C@H]3CCCCO3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6425320657560808,0.6588235294117647,High Novelty
Pgp-Lead-244,CN(c1nc(N)nc2[nH]c3ccccc3c12)c1nc(N)nc2[nH]c3ccccc3c12,0.6400275910651159,0.7272727272727273,Analogue/Derivative
Pgp-Lead-245,CC1(C)CC[C@]2(Sc3cccs3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6396766817704598,0.6470588235294118,High Novelty
Pgp-Lead-246,CN(C(=O)C1c2ccccc2-c2ccccc21)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,0.6366760899808228,0.6363636363636364,High Novelty
Pgp-Lead-247,CC1(C)CC[C@]2(c3ccc4ccccc4c3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6321532034096634,0.6428571428571429,High Novelty
Pgp-Lead-248,CC1(C)CC[C@]2(OC(=O)C3c4ccccc4-c4ccccc43)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.631700733760824,0.6551724137931034,High Novelty
Pgp-Lead-249,CC1(C)CC[C@]2(NC(=O)C3c4ccccc4-c4ccccc43)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6315307407285358,0.6363636363636364,High Novelty
Pgp-Lead-250,O=c1c(-c2ccc(Cl)cc2Cl)coc2c1c(O)cc1occ(-c3coc4cc(O)c5c(=O)c(-c6ccc(Cl)cc6Cl)coc5c4c3=O)c(=O)c12,0.62932542304615,0.5714285714285714,High Novelty
Pgp-Lead-251,O=c1c(-c2coc3c(c(O)cc4occ(-c5ccc(Cl)cc5Cl)c(=O)c43)c2=O)coc2c1c(O)cc1occ(-c3ccc(Cl)cc3Cl)c(=O)c12,0.62932542304615,0.5714285714285714,High Novelty
Pgp-Lead-252,O=c1c(-c2coc3cc(O)c4c(=O)c(-c5ccc(Cl)cc5Cl)coc4c3c2=O)coc2c1c(O)cc1occ(-c3ccc(Cl)cc3Cl)c(=O)c12,0.62932542304615,0.5714285714285714,High Novelty
Pgp-Lead-253,O=c1c(-c2ccc(Cl)cc2Cl)coc2c1c(O)cc1occ(-c3ccc(Cl)cc3Cl)c(=O)c12,0.62932542304615,0.5714285714285714,High Novelty
Pgp-Lead-254,CC1(C)CC[C@]2(SCCO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6254742804753887,0.6375,High Novelty
Pgp-Lead-255,COC1([C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)N=N1,0.6231112045612105,0.6341463414634146,High Novelty
Pgp-Lead-256,CC1(C)CC[C@]2(Sc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6202018105095264,0.6790123456790124,High Novelty
Pgp-Lead-257,CC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,0.6130779922135546,0.7466666666666667,Analogue/Derivative
Pgp-Lead-258,CC1(C)CC[C@]2(SSc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,0.5981638012565709,0.6626506024096386,High Novelty
Pgp-Lead-259,Cc1ccccc1S[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,0.5970950700242752,0.6428571428571429,High Novelty
Pgp-Lead-260,CC(=O)N(C)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5nccnc5[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,0.5883126397883207,0.6790123456790124,High Novelty
